geography_code,ahc_income_status,Savings and Investments of Adults in the Family of the Individual,bhc_income_status,variable_name,value,date,population,percent
E12000001,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,670.0,2009-10 - 2011-12,276412.0,0.0
E12000001,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,21214.0,2009-10 - 2011-12,292814.6666666667,7.0
E12000001,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,5991.333333333333,2009-10 - 2011-12,292814.6666666667,2.0
E12000001,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,5625.0,2009-10 - 2011-12,75756.33333333334,7.0
E12000001,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,608.0,2009-10 - 2011-12,75756.33333333334,1.0
E12000002,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,137823.66666666666,2009-10 - 2011-12,1147397.3333333333,12.0
E12000002,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,71356.66666666667,2009-10 - 2011-12,1147397.3333333333,6.0
E12000002,In low income (below threshold),No savings,In low income (below threshold),population,743652.3333333334,2009-10 - 2011-12,2990037.666666667,25.0
E12000002,In low income (below threshold),No savings,Not in low income (at or above threshold),population,329193.3333333333,2009-10 - 2011-12,2990037.666666667,11.0
E12000002,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,44620.0,2009-10 - 2011-12,440272.0,10.0
E12000002,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,17993.0,2009-10 - 2011-12,440272.0,4.0
E12000002,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,30407.333333333332,2009-10 - 2011-12,363345.6666666667,8.0
E12000002,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,6589.333333333333,2009-10 - 2011-12,363345.6666666667,2.0
E12000002,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,5915.0,2009-10 - 2011-12,117858.33333333333,5.0
E12000002,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,1650.3333333333333,2009-10 - 2011-12,117858.33333333333,1.0
E12000002,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,57753.333333333336,2009-10 - 2011-12,888255.0,7.0
E12000002,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,7250.666666666667,2009-10 - 2011-12,888255.0,1.0
E12000002,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,59789.333333333336,2009-10 - 2011-12,787104.3333333334,8.0
E12000002,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,23141.333333333332,2009-10 - 2011-12,787104.3333333334,3.0
E12000002,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,15065.0,2009-10 - 2011-12,174474.0,9.0
E12000002,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,6951.0,2009-10 - 2011-12,174474.0,4.0
E12000003,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,126047.66666666667,2009-10 - 2011-12,814778.3333333333,15.0
E12000003,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,41343.0,2009-10 - 2011-12,814778.3333333333,5.0
E12000003,In low income (below threshold),No savings,In low income (below threshold),population,579795.0,2009-10 - 2011-12,2136564.0,27.0
E12000003,In low income (below threshold),No savings,Not in low income (at or above threshold),population,202534.66666666666,2009-10 - 2011-12,2136564.0,9.0
E12000003,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,43022.666666666664,2009-10 - 2011-12,326843.3333333333,13.0
E12000003,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,9293.666666666666,2009-10 - 2011-12,326843.3333333333,3.0
E12000003,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,24951.0,2009-10 - 2011-12,300807.3333333334,8.0
E12000003,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,8344.0,2009-10 - 2011-12,300807.3333333334,3.0
E12000003,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,6983.666666666667,2009-10 - 2011-12,114838.0,6.0
E12000003,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,2261.3333333333335,2009-10 - 2011-12,114838.0,2.0
E12000003,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,49853.333333333336,2009-10 - 2011-12,681537.3333333334,7.0
E12000003,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,4147.333333333333,2009-10 - 2011-12,681537.3333333334,1.0
E12000003,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,67086.33333333333,2009-10 - 2011-12,632760.3333333334,11.0
E12000003,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,14263.0,2009-10 - 2011-12,632760.3333333334,2.0
E12000003,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,13390.0,2009-10 - 2011-12,163054.66666666666,8.0
E12000003,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,295.3333333333333,2009-10 - 2011-12,163054.66666666666,0.0
E12000001,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,7760.0,2009-10 - 2011-12,468186.0,2.0
E12000001,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,364542.0,2009-10 - 2011-12,468186.0,78.0
E12000001,Not in low income (at or above threshold),No savings,In low income (below threshold),population,16844.333333333332,2009-10 - 2011-12,1049357.0,2.0
E12000001,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,681920.6666666666,2009-10 - 2011-12,1049357.0,65.0
E12000001,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,2630.0,2009-10 - 2011-12,181777.0,1.0
E12000001,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,159527.33333333334,2009-10 - 2011-12,181777.0,88.0
E12000001,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,1485.6666666666667,2009-10 - 2011-12,144052.3333333333,1.0
E12000001,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,131280.66666666666,2009-10 - 2011-12,144052.3333333333,91.0
E12000001,Not in low income (at or above threshold),"£16,000 but less than £20,000",In low income (below threshold),population,926.0,2009-10 - 2011-12,56151.666666666664,2.0
E12000001,Not in low income (at or above threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,50523.666666666664,2009-10 - 2011-12,56151.666666666664,90.0
E12000001,Not in low income (at or above threshold),"£20,000 or more",In low income (below threshold),population,1176.0,2009-10 - 2011-12,276412.0,0.0
E12000001,Not in low income (at or above threshold),"£20,000 or more",Not in low income (at or above threshold),population,244553.66666666666,2009-10 - 2011-12,276412.0,88.0
E12000001,Not in low income (at or above threshold),"£3,000 but less than £8,000",In low income (below threshold),population,8145.0,2009-10 - 2011-12,292814.6666666667,3.0
E12000001,Not in low income (at or above threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,257464.33333333334,2009-10 - 2011-12,292814.6666666667,88.0
E12000001,Not in low income (at or above threshold),"£8,000 but less than £10,000",In low income (below threshold),population,2296.6666666666665,2009-10 - 2011-12,75756.33333333334,3.0
E12000001,Not in low income (at or above threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,67226.66666666667,2009-10 - 2011-12,75756.33333333334,89.0
E12000002,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,11024.0,2009-10 - 2011-12,1147397.3333333333,1.0
E12000002,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,927193.0,2009-10 - 2011-12,1147397.3333333333,81.0
E12000002,Not in low income (at or above threshold),No savings,In low income (below threshold),population,36828.0,2009-10 - 2011-12,2990037.666666667,1.0
E12000002,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,1880364.0,2009-10 - 2011-12,2990037.666666667,63.0
E12000002,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,15000.0,2009-10 - 2011-12,440272.0,3.0
E12000002,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,362659.0,2009-10 - 2011-12,440272.0,82.0
E12000002,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,9670.333333333334,2009-10 - 2011-12,363345.6666666667,3.0
E12000002,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,316678.6666666667,2009-10 - 2011-12,363345.6666666667,87.0
E12000002,Not in low income (at or above threshold),"£16,000 but less than £20,000",In low income (below threshold),population,4404.0,2009-10 - 2011-12,117858.33333333333,4.0
E12000002,Not in low income (at or above threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,105889.0,2009-10 - 2011-12,117858.33333333333,90.0
