geography_code,ahc_income_status,Ethnic Group of the Head of the Household,bhc_income_status,variable_name,value,date,population,percent
E12000001,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2010-11 - 2012-13,22075.0,0.0
E12000001,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,11981.333333333334,2010-11 - 2012-13,22075.0,54.0
E12000001,Not in low income (at or above threshold),White,In low income (below threshold),population,41782.0,2010-11 - 2012-13,2489894.0,2.0
E12000001,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,1939423.3333333333,2010-11 - 2012-13,2489894.0,78.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,21366.666666666668,2010-11 - 2012-13,404252.6666666666,5.0
E12000002,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,208864.0,2010-11 - 2012-13,404252.6666666666,52.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,379.0,2010-11 - 2012-13,111602.0,0.0
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,58248.333333333336,2010-11 - 2012-13,111602.0,52.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2010-11 - 2012-13,57083.66666666667,0.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,41306.333333333336,2010-11 - 2012-13,57083.66666666667,72.0
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2010-11 - 2012-13,0.0,
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2010-11 - 2012-13,0.0,
E12000002,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2010-11 - 2012-13,69828.33333333333,0.0
E12000002,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,37038.666666666664,2010-11 - 2012-13,69828.33333333333,53.0
E12000002,Not in low income (at or above threshold),White,In low income (below threshold),population,122256.33333333333,2010-11 - 2012-13,6310026.0,2.0
E12000002,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,4938333.333333333,2010-11 - 2012-13,6310026.0,78.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,23543.666666666668,2010-11 - 2012-13,388443.0,6.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,166269.33333333334,2010-11 - 2012-13,388443.0,43.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,1229.6666666666667,2010-11 - 2012-13,68020.33333333333,2.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,43791.0,2010-11 - 2012-13,68020.33333333333,64.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2010-11 - 2012-13,50519.33333333333,0.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,33281.666666666664,2010-11 - 2012-13,50519.33333333333,66.0
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2010-11 - 2012-13,0.0,
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2010-11 - 2012-13,0.0,
E12000003,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2010-11 - 2012-13,39758.333333333336,0.0
E12000003,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,23464.0,2010-11 - 2012-13,39758.333333333336,59.0
E12000003,Not in low income (at or above threshold),White,In low income (below threshold),population,85466.0,2010-11 - 2012-13,4664179.0,2.0
E12000003,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,3668463.0,2010-11 - 2012-13,4664179.0,79.0
E12000001,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,11304.0,2011-12 - 2013-14,44417.0,25.0
E12000001,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,4906.0,2011-12 - 2013-14,44417.0,11.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,1501.6666666666667,2011-12 - 2013-14,1501.6666666666667,100.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,0.0,2011-12 - 2013-14,1501.6666666666667,0.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,1586.0,2011-12 - 2013-14,4392.0,36.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,968.6666666666666,2011-12 - 2013-14,4392.0,22.0
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2011-12 - 2013-14,0.0,
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2011-12 - 2013-14,0.0,
E12000001,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,7903.0,2011-12 - 2013-14,23020.333333333336,34.0
E12000001,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,1349.0,2011-12 - 2013-14,23020.333333333336,6.0
E12000001,In low income (below threshold),White,In low income (below threshold),population,387574.0,2011-12 - 2013-14,2490944.333333333,16.0
E12000001,In low income (below threshold),White,Not in low income (at or above threshold),population,134614.66666666666,2011-12 - 2013-14,2490944.333333333,5.0
E12000002,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,116087.33333333333,2011-12 - 2013-14,372787.6666666666,31.0
E12000002,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,21125.666666666668,2011-12 - 2013-14,372787.6666666666,6.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,58848.0,2011-12 - 2013-14,132423.66666666666,44.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,12947.0,2011-12 - 2013-14,132423.66666666666,10.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,4699.666666666667,2011-12 - 2013-14,43519.66666666667,11.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,3524.0,2011-12 - 2013-14,43519.66666666667,8.0
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2011-12 - 2013-14,0.0,
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2011-12 - 2013-14,0.0,
E12000002,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,24981.0,2011-12 - 2013-14,77528.33333333334,32.0
E12000002,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,4894.0,2011-12 - 2013-14,77528.33333333334,6.0
E12000002,In low income (below threshold),White,In low income (below threshold),population,854966.0,2011-12 - 2013-14,6355126.666666667,13.0
E12000002,In low income (below threshold),White,Not in low income (at or above threshold),population,399072.0,2011-12 - 2013-14,6355126.666666667,6.0
E12000003,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,132472.33333333334,2011-12 - 2013-14,356715.6666666667,37.0
E12000003,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,22416.666666666668,2011-12 - 2013-14,356715.6666666667,6.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,23764.666666666668,2011-12 - 2013-14,78873.66666666666,30.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,4391.333333333333,2011-12 - 2013-14,78873.66666666666,6.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,7965.333333333333,2011-12 - 2013-14,42012.666666666664,19.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,6216.0,2011-12 - 2013-14,42012.666666666664,15.0
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2011-12 - 2013-14,0.0,
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2011-12 - 2013-14,0.0,
E12000003,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,16516.0,2011-12 - 2013-14,35939.666666666664,46.0
E12000003,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,3366.0,2011-12 - 2013-14,35939.666666666664,9.0
E12000003,In low income (below threshold),White,In low income (below threshold),population,650164.6666666666,2011-12 - 2013-14,4723728.0,14.0
E12000003,In low income (below threshold),White,Not in low income (at or above threshold),population,251882.0,2011-12 - 2013-14,4723728.0,5.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,0.0,2011-12 - 2013-14,44417.0,0.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,28207.0,2011-12 - 2013-14,44417.0,64.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,2011-12 - 2013-14,1501.6666666666667,0.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,0.0,2011-12 - 2013-14,1501.6666666666667,0.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2011-12 - 2013-14,4392.0,0.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,1837.3333333333333,2011-12 - 2013-14,4392.0,42.0
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2011-12 - 2013-14,0.0,
