geography_code,ahc_income_status,Age of the Youngest Child in the Family of the Individual,bhc_income_status,variable_name,value,date,population,percent
E12000001,In low income (below threshold),11 to 15,In low income (below threshold),population,30409.666666666668,2016-17 - 2018-19,201317.0,15.0
E12000001,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,19673.333333333332,2016-17 - 2018-19,201317.0,10.0
E12000001,In low income (below threshold),16 to 19,In low income (below threshold),population,21201.0,2016-17 - 2018-19,85360.66666666666,25.0
E12000001,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,3632.0,2016-17 - 2018-19,85360.66666666666,4.0
E12000001,In low income (below threshold),5 to 10,In low income (below threshold),population,70424.0,2016-17 - 2018-19,318188.6666666667,22.0
E12000001,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,22834.0,2016-17 - 2018-19,318188.6666666667,7.0
E12000001,In low income (below threshold),No children in the family,In low income (below threshold),population,216682.66666666666,2016-17 - 2018-19,1552869.3333333333,14.0
E12000001,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,78690.33333333333,2016-17 - 2018-19,1552869.3333333333,5.0
E12000002,In low income (below threshold),0 to 4,In low income (below threshold),population,329156.6666666667,2016-17 - 2018-19,1317646.6666666667,25.0
E12000002,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,106126.33333333333,2016-17 - 2018-19,1317646.6666666667,8.0
E12000002,In low income (below threshold),11 to 15,In low income (below threshold),population,107552.33333333333,2016-17 - 2018-19,548592.3333333334,20.0
E12000002,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,27488.0,2016-17 - 2018-19,548592.3333333334,5.0
E12000002,In low income (below threshold),16 to 19,In low income (below threshold),population,33105.0,2016-17 - 2018-19,220771.0,15.0
E12000002,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,4999.333333333333,2016-17 - 2018-19,220771.0,2.0
E12000002,In low income (below threshold),5 to 10,In low income (below threshold),population,183097.0,2016-17 - 2018-19,941209.3333333333,19.0
E12000002,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,61645.666666666664,2016-17 - 2018-19,941209.3333333333,7.0
E12000002,In low income (below threshold),No children in the family,In low income (below threshold),population,563287.6666666666,2016-17 - 2018-19,4102990.0,14.0
E12000002,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,161746.0,2016-17 - 2018-19,4102990.0,4.0
E12000003,In low income (below threshold),0 to 4,In low income (below threshold),population,283458.6666666667,2016-17 - 2018-19,1024224.6666666666,28.0
E12000003,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,61703.333333333336,2016-17 - 2018-19,1024224.6666666666,6.0
E12000003,In low income (below threshold),11 to 15,In low income (below threshold),population,80787.0,2016-17 - 2018-19,414945.0,19.0
E12000003,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,30991.333333333332,2016-17 - 2018-19,414945.0,7.0
E12000003,In low income (below threshold),16 to 19,In low income (below threshold),population,38744.666666666664,2016-17 - 2018-19,181512.0,21.0
E12000003,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,3984.0,2016-17 - 2018-19,181512.0,2.0
E12000003,In low income (below threshold),5 to 10,In low income (below threshold),population,121795.33333333333,2016-17 - 2018-19,688338.0,18.0
E12000003,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,42414.0,2016-17 - 2018-19,688338.0,6.0
E12000003,In low income (below threshold),No children in the family,In low income (below threshold),population,452631.6666666667,2016-17 - 2018-19,3046668.0,15.0
E12000003,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,149248.66666666666,2016-17 - 2018-19,3046668.0,5.0
E12000001,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,3177.0,2016-17 - 2018-19,443503.0,1.0
E12000001,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,282114.3333333333,2016-17 - 2018-19,443503.0,64.0
E12000001,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,834.0,2016-17 - 2018-19,201317.0,0.0
E12000001,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,150400.0,2016-17 - 2018-19,201317.0,75.0
E12000001,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,1059.0,2016-17 - 2018-19,85360.66666666666,1.0
E12000001,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,59468.666666666664,2016-17 - 2018-19,85360.66666666666,70.0
E12000001,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,5151.666666666667,2016-17 - 2018-19,318188.6666666667,2.0
E12000001,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,219779.0,2016-17 - 2018-19,318188.6666666667,69.0
E12000001,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,39590.0,2016-17 - 2018-19,1552869.3333333333,3.0
E12000001,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,1217906.3333333333,2016-17 - 2018-19,1552869.3333333333,78.0
E12000002,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,19906.333333333332,2016-17 - 2018-19,1317646.6666666667,2.0
E12000002,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,862457.3333333334,2016-17 - 2018-19,1317646.6666666667,65.0
E12000002,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,3767.3333333333335,2016-17 - 2018-19,548592.3333333334,1.0
E12000002,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,409784.6666666667,2016-17 - 2018-19,548592.3333333334,75.0
E12000002,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,2991.6666666666665,2016-17 - 2018-19,220771.0,1.0
E12000002,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,179675.0,2016-17 - 2018-19,220771.0,81.0
E12000002,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,6922.0,2016-17 - 2018-19,941209.3333333333,1.0
E12000002,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,689544.6666666666,2016-17 - 2018-19,941209.3333333333,73.0
E12000002,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,120915.66666666667,2016-17 - 2018-19,4102990.0,3.0
E12000002,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,3257040.6666666665,2016-17 - 2018-19,4102990.0,79.0
E12000003,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,3740.0,2016-17 - 2018-19,1024224.6666666666,0.0
E12000003,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,675322.6666666666,2016-17 - 2018-19,1024224.6666666666,66.0
E12000003,Not in low income (at or above threshold),11 to 15,In low income (below threshold),population,6464.0,2016-17 - 2018-19,414945.0,2.0
E12000003,Not in low income (at or above threshold),11 to 15,Not in low income (at or above threshold),population,296702.6666666667,2016-17 - 2018-19,414945.0,72.0
E12000003,Not in low income (at or above threshold),16 to 19,In low income (below threshold),population,0.0,2016-17 - 2018-19,181512.0,0.0
E12000003,Not in low income (at or above threshold),16 to 19,Not in low income (at or above threshold),population,138783.33333333334,2016-17 - 2018-19,181512.0,76.0
E12000003,Not in low income (at or above threshold),5 to 10,In low income (below threshold),population,3280.0,2016-17 - 2018-19,688338.0,0.0
E12000003,Not in low income (at or above threshold),5 to 10,Not in low income (at or above threshold),population,520848.6666666667,2016-17 - 2018-19,688338.0,76.0
E12000003,Not in low income (at or above threshold),No children in the family,In low income (below threshold),population,84440.66666666667,2016-17 - 2018-19,3046668.0,3.0
E12000003,Not in low income (at or above threshold),No children in the family,Not in low income (at or above threshold),population,2360347.0,2016-17 - 2018-19,3046668.0,77.0
E12000001,In low income (below threshold),0 to 4,In low income (below threshold),population,143158.33333333334,2017-18 - 2019-20,436512.0,33.0
E12000001,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,44133.0,2017-18 - 2019-20,436512.0,10.0
E12000001,In low income (below threshold),11 to 15,In low income (below threshold),population,27848.0,2017-18 - 2019-20,205508.0,14.0
E12000001,In low income (below threshold),11 to 15,Not in low income (at or above threshold),population,13649.666666666666,2017-18 - 2019-20,205508.0,7.0
E12000001,In low income (below threshold),16 to 19,In low income (below threshold),population,16361.333333333334,2017-18 - 2019-20,76130.66666666667,21.0
E12000001,In low income (below threshold),16 to 19,Not in low income (at or above threshold),population,799.3333333333334,2017-18 - 2019-20,76130.66666666667,1.0
E12000001,In low income (below threshold),5 to 10,In low income (below threshold),population,87025.0,2017-18 - 2019-20,329212.6666666667,26.0
E12000001,In low income (below threshold),5 to 10,Not in low income (at or above threshold),population,18332.333333333332,2017-18 - 2019-20,329212.6666666667,6.0
E12000001,In low income (below threshold),No children in the family,In low income (below threshold),population,238550.33333333334,2017-18 - 2019-20,1564363.3333333335,15.0
E12000001,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,66823.66666666667,2017-18 - 2019-20,1564363.3333333335,4.0
E12000002,In low income (below threshold),0 to 4,In low income (below threshold),population,331479.0,2017-18 - 2019-20,1331565.6666666665,25.0
E12000002,In low income (below threshold),0 to 4,Not in low income (at or above threshold),population,88263.33333333333,2017-18 - 2019-20,1331565.6666666665,7.0
E12000002,In low income (below threshold),11 to 15,In low income (below threshold),population,117477.66666666667,2017-18 - 2019-20,577182.3333333334,20.0
